Id,nazwa,rzeka,rok,msc,dzien,H,Q,X,Y
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,29,67,2.52,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,30,72,2.64,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,31,71,2.62,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,1,72,2.64,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,2,70,2.58,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,3,66,2.49,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,4,65,2.47,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,5,71,2.61,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,6,75,2.71,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,7,73,2.66,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,8,75,2.71,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,9,75,2.72,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,10,77,2.76,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,11,74,2.7,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,12,75,2.73,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,13,76,2.75,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,14,77,2.76,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,15,78,2.8,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,16,78,2.8,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,17,77,2.77,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,18,76,2.75,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,19,75,2.73,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,20,73,2.67,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,21,73,2.66,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,22,74,2.69,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,23,74,2.68,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,24,72,2.63,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,25,70,2.58,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,26,69,2.56,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,27,68,2.54,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,28,67,2.51,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,29,66,2.5,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,30,71,2.6,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,3,31,74,2.71,99.9,1
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,1,82,2.93,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,2,91,3.26,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,3,90,3.19,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,4,94,3.38,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,5,93,3.31,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,6,91,3.26,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,7,88,3.12,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,8,85,3.04,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,9,83,2.96,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,10,82,2.92,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,11,89,3.17,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,12,94,3.4,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,13,92,3.27,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,14,89,3.19,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,15,87,3.09,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,16,85,3.04,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,17,86,3.07,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,18,92,3.27,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,19,86,3.07,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,20,87,3.09,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,21,93,3.31,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,22,89,3.15,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,23,85,3.02,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,24,81,2.89,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,25,81,2.89,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,26,80,2.86,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,27,79,2.83,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,4,28,80,2.85,99.9,2
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,1,81,2.89,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,2,80,2.85,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,3,79,2.82,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,4,78,2.8,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,5,76,2.75,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,6,75,2.73,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,7,74,2.7,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,8,73,2.68,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,9,72,2.65,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,10,72,2.65,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,11,73,2.66,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,12,73,2.66,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,13,76,2.76,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,14,86,3.08,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,15,83,2.94,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,16,79,2.82,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,17,75,2.71,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,18,71,2.6,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,19,72,2.63,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,20,70,2.58,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,21,66,2.48,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,22,65,2.47,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,23,66,2.49,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,24,68,2.55,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,25,71,2.62,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,26,77,2.77,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,27,79,2.83,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,28,78,2.79,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,29,76,2.74,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,30,74,2.68,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,5,31,76,2.74,99.9,3
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,1,74,2.68,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,2,72,2.64,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,3,71,2.61,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,4,71,2.61,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,5,67,2.52,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,6,67,2.51,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,7,68,2.53,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,8,65,2.47,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,9,65,2.46,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,10,64,2.44,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,11,64,2.43,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,12,67,2.51,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,13,68,2.53,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,14,66,2.49,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,15,65,2.47,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,16,67,2.51,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,17,66,2.49,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,18,65,2.46,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,19,65,2.47,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,20,65,2.45,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,21,62,2.39,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,22,60,2.32,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,23,58,2.27,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,24,58,2.28,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,25,57,2.25,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,26,57,2.26,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,27,57,2.24,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,28,54,2.18,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,29,54,2.17,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,6,30,54,2.17,99.9,4
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,1,52,2.13,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,2,51,2.09,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,3,50,2.08,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,4,49,2.04,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,5,48,2.02,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,6,48,2.02,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,7,47,1.96,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,8,46,1.95,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,9,45,1.91,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,10,43,1.85,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,11,43,1.84,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,12,43,1.83,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,13,43,1.81,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,14,43,1.78,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,15,48,1.87,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,16,52,1.94,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,17,50,1.91,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,18,49,1.86,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,19,48,1.82,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,20,48,1.79,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,21,47,1.75,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,22,46,1.72,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,23,48,1.73,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,24,46,1.67,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,25,47,1.66,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,26,48,1.67,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,27,47,1.64,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,28,47,1.62,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,29,47,1.6,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,30,45,1.54,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,7,31,45,1.52,99.9,5
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,1,44,1.48,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,2,44,1.46,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,3,44,1.43,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,4,43,1.4,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,5,42,1.36,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,6,43,1.36,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,7,43,1.35,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,8,44,1.34,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,9,44,1.33,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,10,44,1.31,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,11,45,1.29,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,12,43,1.26,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,13,43,1.24,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,14,44,1.24,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,15,46,1.25,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,16,47,1.25,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,17,49,1.26,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,18,50,1.25,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,19,51,1.26,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,20,53,1.26,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,21,52,1.23,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,22,51,1.2,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,23,52,1.2,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,24,52,1.19,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,25,52,1.16,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,26,52,1.14,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,27,53,1.14,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,28,55,1.15,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,29,56,1.16,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,8,30,57,1.14,99.9,6
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,1,61,1.18,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,2,62,1.18,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,3,62,1.16,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,4,62,1.14,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,5,62,1.14,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,6,62,1.12,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,7,65,1.15,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,8,65,1.12,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,9,67,1.13,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,10,67,1.12,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,11,71,1.15,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,12,72,1.16,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,13,74,1.15,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,14,75,1.16,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,15,76,1.15,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,16,77,1.16,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,17,82,1.19,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,18,81,1.17,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,19,83,1.18,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,20,85,1.21,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,21,86,1.23,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,22,88,1.25,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,23,90,1.26,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,24,93,1.28,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,25,99,1.37,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,26,100,1.39,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,27,100,1.39,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,28,101,1.39,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,29,102,1.39,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,30,105,1.45,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,9,31,105,1.46,99.9,7
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,1,107,1.51,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,2,108,1.5,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,3,108,1.5,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,4,109,1.51,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,5,109,1.52,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,6,112,1.59,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,7,116,1.69,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,8,115,1.65,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,9,115,1.65,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,10,117,1.71,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,11,118,1.68,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,12,115,1.62,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,13,119,1.7,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,14,118,1.68,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,15,111,1.53,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,16,109,1.47,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,17,110,1.5,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,18,109,1.49,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,19,108,1.48,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,20,107,1.46,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,21,106,1.45,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,22,104,1.4,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,23,100,1.32,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,24,99,1.31,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,25,100,1.32,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,26,98,1.29,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,27,100,1.32,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,28,107,1.48,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,29,107,1.46,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,30,107,1.47,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,10,31,109,1.51,99.9,8
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,1,109,1.54,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,2,108,1.54,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,3,108,1.55,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,4,107,1.5,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,5,105,1.47,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,6,105,1.46,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,7,104,1.43,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,8,102,1.4,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,9,102,1.39,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,10,103,1.43,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,11,102,1.42,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,12,100,1.39,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,13,100,1.4,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,14,99,1.37,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,15,99,1.37,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,16,99,1.37,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,17,97,1.35,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,18,97,1.38,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,19,96,1.36,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,20,96,1.36,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,21,96,1.36,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,22,95,1.35,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,23,96,1.39,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,24,97,1.4,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,25,97,1.4,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,26,95,1.38,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,27,94,1.37,99.9,9
